,ID,title,date,url
97,d-5123289,2 Remaja Maling Helm Kena Gebuk Warga di Makassar, 06 Agu 2020 20:14 WIB,https://news.detik.com/berita/d-5123289/2-remaja-maling-helm-kena-gebuk-warga-di-makassar?single=1
98,d-5122398,Pencurian Mobil Bank di Solo Diwarnai Serempet Satpam dan Kejar-kejaran, 06 Agu 2020 12:26 WIB,https://news.detik.com/berita-jawa-tengah/d-5122398/pencurian-mobil-bank-di-solo-diwarnai-serempet-satpam-dan-kejar-kejaran?single=1
99,d-5120788,"Peras Warga, 5 Orang Anggota BNN Gadungan Ditangkap", 05 Agu 2020 10:19 WIB,https://news.detik.com/berita/d-5120788/peras-warga-5-orang-anggota-bnn-gadungan-ditangkap?single=1
100,d-5119995,"Diancam Dipecat-Dicekoki Miras, Seorang ABG Dicabuli Juragannya", 04 Agu 2020 16:32 WIB,https://news.detik.com/berita-jawa-tengah/d-5119995/diancam-dipecat-dicekoki-miras-seorang-abg-dicabuli-juragannya?single=1
101,d-5119439,Pelaku Teror Paket Parabola-Pisang 1 Truk Terancam 12 Tahun Bui, 04 Agu 2020 10:58 WIB,https://news.detik.com/berita-jawa-tengah/d-5119439/pelaku-teror-paket-parabola-pisang-1-truk-terancam-12-tahun-bui?single=1
102,d-5119367,4 Fakta Mengejutkan di Balik Pembunuhan Sadis Pasutri di Tegal, 04 Agu 2020 09:48 WIB,https://news.detik.com/berita-jawa-tengah/d-5119367/4-fakta-mengejutkan-di-balik-pembunuhan-sadis-pasutri-di-tegal?single=1
103,d-5119117,Jahat! Pria Ini Tega Cabuli Anak Kandung di Blora, 03 Agu 2020 21:38 WIB,https://news.detik.com/berita-jawa-tengah/d-5119117/jahat-pria-ini-tega-cabuli-anak-kandung-di-blora?single=1
104,d-5118951,"Ada Prostitusi Libatkan Siswi SMA, Pengawasan Kos di Banjarnegara Diperketat", 03 Agu 2020 19:34 WIB,https://news.detik.com/berita-jawa-tengah/d-5118951/ada-prostitusi-libatkan-siswi-sma-pengawasan-kos-di-banjarnegara-diperketat?single=1
105,d-5118880,Terungkap! Dendam di Balik Teror Paket Parabola-1 Truk Pisang ke Mbak Titik, 03 Agu 2020 18:42 WIB,https://news.detik.com/berita-jawa-tengah/d-5118880/terungkap-dendam-di-balik-teror-paket-parabola-1-truk-pisang-ke-mbak-titik?single=1
106,d-5118690,Pelaku Pembunuhan Sadis Pasutri di Tegal Diancam Hukuman Mati, 03 Agu 2020 17:27 WIB,https://news.detik.com/berita-jawa-tengah/d-5118690/pelaku-pembunuhan-sadis-pasutri-di-tegal-diancam-hukuman-mati?single=1
107,d-5118587,Detik-detik Pembunuhan Sadis Pasutri di Tegal Berawal dari Makian, 03 Agu 2020 16:29 WIB,https://news.detik.com/berita-jawa-tengah/d-5118587/detik-detik-pembunuhan-sadis-pasutri-di-tegal-berawal-dari-makian?single=1
